ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
734049,1,2,6,M Vohra,M Morkel,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,3,1,V Sehwag,UT Yadav,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,3,2,V Sehwag,UT Yadav,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,3,3,V Sehwag,UT Yadav,M Vohra,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,3,4,V Sehwag,UT Yadav,M Vohra,NA,0,0,0,0,1,V Sehwag,caught,G Gambhir,Kings XI Punjab
734049,1,3,5,M Vohra,UT Yadav,GJ Bailey,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,3,6,M Vohra,UT Yadav,GJ Bailey,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,4,1,M Vohra,M Morkel,GJ Bailey,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,4,2,GJ Bailey,M Morkel,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,4,3,M Vohra,M Morkel,GJ Bailey,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,4,4,M Vohra,M Morkel,GJ Bailey,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,4,5,M Vohra,M Morkel,GJ Bailey,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,4,6,M Vohra,M Morkel,GJ Bailey,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,5,1,GJ Bailey,SP Narine,M Vohra,NA,0,0,0,0,1,GJ Bailey,bowled,NA,Kings XI Punjab
734049,1,5,2,WP Saha,SP Narine,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,5,3,WP Saha,SP Narine,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,5,4,WP Saha,SP Narine,M Vohra,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,5,5,WP Saha,SP Narine,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,5,6,WP Saha,SP Narine,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,6,1,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,6,2,WP Saha,Shakib Al Hasan,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,6,3,WP Saha,Shakib Al Hasan,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,6,4,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,6,5,WP Saha,Shakib Al Hasan,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,6,6,M Vohra,Shakib Al Hasan,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,7,1,WP Saha,PP Chawla,M Vohra,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,7,2,WP Saha,PP Chawla,M Vohra,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,7,3,WP Saha,PP Chawla,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,7,4,M Vohra,PP Chawla,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,7,5,M Vohra,PP Chawla,WP Saha,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,7,6,M Vohra,PP Chawla,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,8,1,M Vohra,Shakib Al Hasan,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,8,2,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,8,3,WP Saha,Shakib Al Hasan,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,8,4,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,8,5,WP Saha,Shakib Al Hasan,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,8,6,M Vohra,Shakib Al Hasan,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,9,1,WP Saha,PP Chawla,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,9,2,M Vohra,PP Chawla,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,9,3,WP Saha,PP Chawla,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,9,4,M Vohra,PP Chawla,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,9,5,M Vohra,PP Chawla,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,9,6,WP Saha,PP Chawla,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,10,1,M Vohra,Shakib Al Hasan,WP Saha,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,10,2,M Vohra,Shakib Al Hasan,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,10,3,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,10,4,WP Saha,Shakib Al Hasan,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,10,5,WP Saha,Shakib Al Hasan,M Vohra,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,10,6,WP Saha,Shakib Al Hasan,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,11,1,M Vohra,PP Chawla,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,11,2,M Vohra,PP Chawla,WP Saha,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,11,3,M Vohra,PP Chawla,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,11,4,WP Saha,PP Chawla,M Vohra,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,11,5,WP Saha,PP Chawla,M Vohra,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,11,6,WP Saha,PP Chawla,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,12,1,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,12,2,WP Saha,Shakib Al Hasan,M Vohra,legbyes,0,1,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,12,3,M Vohra,Shakib Al Hasan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,12,4,WP Saha,Shakib Al Hasan,M Vohra,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,12,5,WP Saha,Shakib Al Hasan,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,12,6,M Vohra,Shakib Al Hasan,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,13,1,WP Saha,SP Narine,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,13,2,WP Saha,SP Narine,M Vohra,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,13,3,WP Saha,SP Narine,M Vohra,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,13,4,WP Saha,SP Narine,M Vohra,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,13,5,WP Saha,SP Narine,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,13,6,M Vohra,SP Narine,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,14,1,WP Saha,M Morkel,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,14,2,M Vohra,M Morkel,WP Saha,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,14,3,M Vohra,M Morkel,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,14,4,M Vohra,M Morkel,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,14,5,WP Saha,M Morkel,M Vohra,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,14,6,WP Saha,M Morkel,M Vohra,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,1,M Vohra,SP Narine,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,2,M Vohra,SP Narine,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,3,WP Saha,SP Narine,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,4,M Vohra,SP Narine,WP Saha,noballs,0,1,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,5,M Vohra,SP Narine,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,6,M Vohra,SP Narine,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,15,7,WP Saha,SP Narine,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,1,WP Saha,UT Yadav,M Vohra,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,2,WP Saha,UT Yadav,M Vohra,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,3,WP Saha,UT Yadav,M Vohra,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,4,WP Saha,UT Yadav,M Vohra,wides,0,3,3,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,5,WP Saha,UT Yadav,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,6,M Vohra,UT Yadav,WP Saha,legbyes,0,1,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,16,7,WP Saha,UT Yadav,M Vohra,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,17,1,M Vohra,PP Chawla,WP Saha,NA,0,0,0,0,1,M Vohra,caught and bowled,NA,Kings XI Punjab
734049,1,17,2,WP Saha,PP Chawla,GJ Maxwell,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,17,3,WP Saha,PP Chawla,GJ Maxwell,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,17,4,WP Saha,PP Chawla,GJ Maxwell,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,17,5,WP Saha,PP Chawla,GJ Maxwell,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,17,6,GJ Maxwell,PP Chawla,WP Saha,NA,0,0,0,0,1,GJ Maxwell,caught,M Morkel,Kings XI Punjab
734049,1,18,1,WP Saha,SP Narine,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,18,2,WP Saha,SP Narine,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,18,3,WP Saha,SP Narine,DA Miller,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,18,4,WP Saha,SP Narine,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,18,5,WP Saha,SP Narine,DA Miller,NA,6,0,6,0,0,NA,NA,NA,Kings XI Punjab
734049,1,18,6,WP Saha,SP Narine,DA Miller,legbyes,0,1,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,19,1,WP Saha,UT Yadav,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab
734049,1,19,2,WP Saha,UT Yadav,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,19,3,WP Saha,UT Yadav,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab
734049,1,19,4,WP Saha,UT Yadav,DA Miller,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab
734049,1,19,5,WP Saha,UT Yadav,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,1,19,6,DA Miller,UT Yadav,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab
734049,2,0,1,RV Uthappa,MG Johnson,G Gambhir,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,0,2,RV Uthappa,MG Johnson,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,0,3,G Gambhir,MG Johnson,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,0,4,RV Uthappa,MG Johnson,G Gambhir,NA,0,0,0,0,1,RV Uthappa,caught,AR Patel,Kolkata Knight Riders
734049,2,0,5,MK Pandey,MG Johnson,G Gambhir,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,0,6,MK Pandey,MG Johnson,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,1,1,G Gambhir,L Balaji,MK Pandey,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,1,2,G Gambhir,L Balaji,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,1,3,G Gambhir,L Balaji,MK Pandey,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,1,4,G Gambhir,L Balaji,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,1,5,MK Pandey,L Balaji,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,1,6,G Gambhir,L Balaji,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,1,G Gambhir,MG Johnson,MK Pandey,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,2,G Gambhir,MG Johnson,MK Pandey,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,3,G Gambhir,MG Johnson,MK Pandey,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,4,G Gambhir,MG Johnson,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,5,MK Pandey,MG Johnson,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,6,G Gambhir,MG Johnson,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,7,G Gambhir,MG Johnson,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,2,8,G Gambhir,MG Johnson,MK Pandey,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,3,1,MK Pandey,P Awana,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,3,2,G Gambhir,P Awana,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,3,3,MK Pandey,P Awana,G Gambhir,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,3,4,MK Pandey,P Awana,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,3,5,MK Pandey,P Awana,G Gambhir,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,3,6,MK Pandey,P Awana,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,4,1,MK Pandey,L Balaji,G Gambhir,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,4,2,MK Pandey,L Balaji,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,4,3,MK Pandey,L Balaji,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,4,4,MK Pandey,L Balaji,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,4,5,G Gambhir,L Balaji,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,4,6,MK Pandey,L Balaji,G Gambhir,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,5,1,G Gambhir,P Awana,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,5,2,MK Pandey,P Awana,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,5,3,G Gambhir,P Awana,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,5,4,MK Pandey,P Awana,G Gambhir,NA,5,0,5,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,5,5,G Gambhir,P Awana,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,5,6,MK Pandey,P Awana,G Gambhir,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,6,1,G Gambhir,Karanveer Singh,MK Pandey,NA,0,0,0,0,1,G Gambhir,caught,DA Miller,Kolkata Knight Riders
734049,2,6,2,MK Pandey,Karanveer Singh,YK Pathan,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,6,3,MK Pandey,Karanveer Singh,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,6,4,MK Pandey,Karanveer Singh,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,6,5,YK Pathan,Karanveer Singh,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,6,6,YK Pathan,Karanveer Singh,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,7,1,YK Pathan,L Balaji,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,7,2,YK Pathan,L Balaji,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,7,3,MK Pandey,L Balaji,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,7,4,MK Pandey,L Balaji,YK Pathan,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,7,5,MK Pandey,L Balaji,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,7,6,YK Pathan,L Balaji,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,8,1,MK Pandey,Karanveer Singh,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,8,2,YK Pathan,Karanveer Singh,MK Pandey,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,8,3,YK Pathan,Karanveer Singh,MK Pandey,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,8,4,YK Pathan,Karanveer Singh,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,8,5,MK Pandey,Karanveer Singh,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,8,6,MK Pandey,Karanveer Singh,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,9,1,YK Pathan,AR Patel,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,9,2,MK Pandey,AR Patel,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,9,3,MK Pandey,AR Patel,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,9,4,MK Pandey,AR Patel,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,9,5,YK Pathan,AR Patel,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,9,6,YK Pathan,AR Patel,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,10,1,MK Pandey,P Awana,YK Pathan,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,10,2,MK Pandey,P Awana,YK Pathan,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,10,3,MK Pandey,P Awana,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,10,4,MK Pandey,P Awana,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,10,5,YK Pathan,P Awana,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,10,6,MK Pandey,P Awana,YK Pathan,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,11,1,YK Pathan,AR Patel,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,11,2,YK Pathan,AR Patel,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,11,3,YK Pathan,AR Patel,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,11,4,MK Pandey,AR Patel,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,11,5,MK Pandey,AR Patel,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,11,6,YK Pathan,AR Patel,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,12,1,YK Pathan,L Balaji,MK Pandey,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,12,2,YK Pathan,L Balaji,MK Pandey,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,12,3,YK Pathan,L Balaji,MK Pandey,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,12,4,YK Pathan,L Balaji,MK Pandey,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,12,5,MK Pandey,L Balaji,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,12,6,YK Pathan,L Balaji,MK Pandey,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,1,MK Pandey,Karanveer Singh,YK Pathan,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,2,MK Pandey,Karanveer Singh,YK Pathan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,3,YK Pathan,Karanveer Singh,MK Pandey,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,4,YK Pathan,Karanveer Singh,MK Pandey,NA,0,0,0,0,1,YK Pathan,caught,GJ Maxwell,Kolkata Knight Riders
734049,2,13,5,MK Pandey,Karanveer Singh,Shakib Al Hasan,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,6,MK Pandey,Karanveer Singh,Shakib Al Hasan,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,7,MK Pandey,Karanveer Singh,Shakib Al Hasan,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,13,8,MK Pandey,Karanveer Singh,Shakib Al Hasan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,14,1,MK Pandey,MG Johnson,Shakib Al Hasan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,14,2,Shakib Al Hasan,MG Johnson,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,14,3,Shakib Al Hasan,MG Johnson,MK Pandey,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,14,4,Shakib Al Hasan,MG Johnson,MK Pandey,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,14,5,Shakib Al Hasan,MG Johnson,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,14,6,Shakib Al Hasan,MG Johnson,MK Pandey,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,15,1,MK Pandey,AR Patel,Shakib Al Hasan,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,15,2,Shakib Al Hasan,AR Patel,MK Pandey,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,15,3,Shakib Al Hasan,AR Patel,MK Pandey,NA,0,0,0,0,1,Shakib Al Hasan,run out,GJ Bailey,Kolkata Knight Riders
734049,2,15,4,MK Pandey,AR Patel,RN ten Doeschate,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,15,5,RN ten Doeschate,AR Patel,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,15,6,RN ten Doeschate,AR Patel,MK Pandey,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,16,1,MK Pandey,Karanveer Singh,RN ten Doeschate,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,16,2,MK Pandey,Karanveer Singh,RN ten Doeschate,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,16,3,RN ten Doeschate,Karanveer Singh,MK Pandey,NA,0,0,0,0,1,RN ten Doeschate,caught,DA Miller,Kolkata Knight Riders
734049,2,16,4,MK Pandey,Karanveer Singh,SA Yadav,NA,6,0,6,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,16,5,MK Pandey,Karanveer Singh,SA Yadav,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,16,6,MK Pandey,Karanveer Singh,SA Yadav,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,16,7,MK Pandey,Karanveer Singh,SA Yadav,NA,0,0,0,0,1,MK Pandey,caught,GJ Bailey,Kolkata Knight Riders
734049,2,17,1,SA Yadav,AR Patel,PP Chawla,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,17,2,PP Chawla,AR Patel,SA Yadav,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,17,3,PP Chawla,AR Patel,SA Yadav,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,17,4,SA Yadav,AR Patel,PP Chawla,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,17,5,PP Chawla,AR Patel,SA Yadav,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,17,6,SA Yadav,AR Patel,PP Chawla,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,17,7,SA Yadav,AR Patel,PP Chawla,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders
734049,2,18,1,SA Yadav,MG Johnson,PP Chawla,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders
